,Total_Days,amount_raised_usd,amount_raised_usd_boxcox,state,currency,category,month_launch
17368,30,735.0,5.425724233770104,0,USD,Tabletop Games,10
17369,16,16098.0,7.300081681335672,1,USD,Art,10
17370,15,2121.0,6.109719865449535,0,USD,"Podcasts, Blogs & Vlogs",10
17371,34,22322.0,7.478556959581604,0,USD,Wellness,10
17372,60,776.0,5.46185144490628,0,USD,Dance & Theater,10
17373,14,3358.0,6.3927000868314146,1,USD,Tabletop Games,10
17374,40,1540.0,5.907792161385789,0,USD,Writing & Publishing,10
17375,60,31659.0,7.665433872129817,0,USD,Film,10
17376,60,2557.0,6.225825275304524,0,USD,Comics,10
17377,60,6730.0,6.805987845294485,0,USD,Music,10
17378,60,723.0874711046005,5.4148253890531235,0,CAD,Home,10
17379,1,311749.9530752673,8.794306034155044,1,CHF,Fashion & Wearables,10
17380,1,49759.21314599795,7.9013659058101995,0,EUR,Writing & Publishing,10
17381,1,25037.29501920056,7.540388829552107,0,EUR,Music,10
17382,60,308.5701968836679,4.831414222152405,0,EUR,Energy & Green Tech,10
17383,31,32923.361722813024,7.68612676335456,0,GBP,"Podcasts, Blogs & Vlogs",10
17384,30,25197.563626125408,7.543812967909669,1,HKD,Travel & Outdoors,10
17385,50,173958.2921941506,8.52125977552273,1,HKD,Health & Fitness,10
17386,60,600.0,5.289585373611114,0,USD,Music,10
17387,17,550.0,5.230693598785574,0,USD,Writing & Publishing,10
17388,14,7435.0,6.863777400734471,0,USD,"Podcasts, Blogs & Vlogs",10
17389,60,1025.0,5.645189487106614,0,USD,Food & Beverages,10
17390,1,10695.0,7.071705861090223,0,USD,Home,10
17391,60,5146.0,6.648549083348966,0,USD,Phones & Accessories,10
17392,16,17517.0,7.3465500336685565,0,USD,Writing & Publishing,10
17393,43,114136.0,8.317839366422167,0,USD,Productivity,10
17394,60,704.0,5.396958496147065,0,USD,Wellness,10
17395,1,5505.0,6.688357575251483,1,USD,Audio,10
17396,30,4098.0,6.512898867485737,0,USD,Transportation,10
17397,32,141073.0,8.42077472879882,1,USD,Audio,10
17398,60,46165.0,7.862698478831096,1,USD,Comics,10
17399,1,2177500.0,9.636548410698328,1,USD,Home,10
17400,45,801.0,5.482899200638563,0,USD,Film,10
17401,39,3453.0,6.409626505869985,0,USD,Transportation,10
17402,1,621030.0,9.104507354506342,1,USD,Travel & Outdoors,10
17403,1,778479.0,9.203387943274077,1,USD,Phones & Accessories,10
17404,30,1658.564808249715,5.954934070640205,1,EUR,Human Rights,10
17405,28,8426.281688452651,6.9358789551425275,0,GBP,Music,10
17406,7,699.1935967184514,5.392378365222967,0,GBP,Tabletop Games,10
17407,30,11440.0,7.109709908738563,0,USD,Music,10
17408,45,3022.0,6.328472119126376,0,USD,Culture,10
17409,1,85143.0,8.173243995398357,1,USD,Travel & Outdoors,10
17410,1,151675.0,8.45567094894633,1,USD,Travel & Outdoors,10
17411,38,32302.0,7.676064838285898,1,USD,Health & Fitness,10
17412,30,1206.394640910266,5.751089019143878,0,CAD,"Podcasts, Blogs & Vlogs",10
17413,60,1747.0,5.987823654752353,0,USD,Human Rights,10
17414,34,14140.0,7.228273260910624,0,USD,Local Businesses,10
17415,60,140.0,4.26198180659655,0,USD,"Podcasts, Blogs & Vlogs",10
17416,57,21497.0,7.458177159416589,0,USD,Film,10
17417,43,2532.0907332512747,6.2197785215651855,0,EUR,Food & Beverages,10
17418,1,16472.022595443963,7.312739790395324,0,HKD,Phones & Accessories,10
17419,60,11603.0,7.117674389139481,0,USD,Film,10
17420,60,6725.0,6.805555388757284,0,USD,Web Series & TV Shows,10
17421,1,311271.0,8.79359920403902,1,USD,Health & Fitness,10
17422,1,21788.0,7.4654590167830515,1,USD,Productivity,10
17423,1,67663.0,8.058028911096876,1,USD,Audio,10
17424,1,63214.0,8.023614582074156,1,USD,Health & Fitness,10
17425,1,97112.0,8.238464503863408,1,USD,Photography,10
17426,60,2900.0,6.303254035929353,0,USD,Film,10
17427,10,372739.1844444319,8.87599482369343,1,EUR,Web Series & TV Shows,10
17428,60,1690762.746955422,9.532530606377968,1,EUR,Phones & Accessories,10
17429,60,16925.812229894855,7.327694017863456,0,GBP,Music,10
17430,60,236.0,4.64132067730538,0,USD,Comics,10
17431,47,346.0,4.911637256629447,0,USD,Environment,10
17432,40,16201.0,7.303598426352422,0,USD,Education,10
17433,60,1645.0,5.949724997685336,0,USD,Web Series & TV Shows,10
17434,60,12428.0,7.156244387915965,0,USD,Film,10
17435,60,5277.959784541811,6.663514913275085,0,AUD,Film,10
17436,60,138.27786618106316,4.252842018779613,0,AUD,Dance & Theater,10
17437,21,5372.751663386218,6.674022365443343,1,EUR,Comics,10
17438,14,255.2510819809753,4.6972413668286865,0,EUR,Art,10
17439,60,141.8061566560974,4.271440193764427,0,EUR,Comics,10
17440,1,40909.97953205115,7.799995450280443,0,SGD,Fashion & Wearables,10
17441,45,10670.0,7.070382264509202,0,USD,Environment,10
17442,1,82559.0,8.1578860289913,1,USD,Phones & Accessories,10
17443,45,61289.0,8.007918976189643,1,USD,Travel & Outdoors,10
17444,60,494523.0,9.003429864452295,1,USD,Transportation,10
17445,30,726.0,5.417507588010106,0,USD,Culture,10
17446,1,28697.0,7.613307757378402,1,USD,Productivity,10
17447,1,69818.0,8.073844564405375,1,USD,Home,10
17448,1,358032.0,8.857668278219927,1,USD,Phones & Accessories,10
17449,39,971.0,5.609779968441159,0,USD,Tabletop Games,10
17450,52,100352.0,8.254655836378973,1,USD,Home,10
17451,30,6370.0,6.773945785049125,0,USD,Art,10
17452,1,149959.0,8.450201784923697,1,USD,Fashion & Wearables,10
17453,60,135090.0,8.399830678996961,1,USD,Phones & Accessories,10
17454,30,183.66137097895057,4.4606931599207265,0,AUD,Home,10
17455,1,28082.46182821776,7.601778138812125,1,AUD,Food & Beverages,10
17456,30,2569.037043942653,6.2287249128071265,0,GBP,Web Series & TV Shows,10
17457,43,370.0,4.958367926018789,0,USD,Wellness,10
17458,60,1537.0,5.906549889873666,0,USD,Culture,10
17459,60,3666.0,6.445846126497535,0,USD,Dance & Theater,10
17460,60,380.0,4.976897045569069,0,USD,Culture,10
17461,60,7882.0,6.897480246297005,0,USD,Dance & Theater,10
17462,40,2628.5915529895733,6.242862160258998,0,CAD,Music,10
17463,1,46802.838392031634,7.869788831721646,0,EUR,Travel & Outdoors,10
17464,45,56.72246266243896,3.5762237352745925,0,EUR,Video Games,10
17465,60,15512.459088923806,7.279624449641825,0,EUR,Film,10
17466,45,422.17975268523634,5.049736053949845,0,GBP,Food & Beverages,10
17467,30,245.05070818322864,4.668191758724308,0,GBP,Tabletop Games,10
17468,1,70089.82972971174,8.075802652707342,1,GBP,Productivity,10
17469,36,5276.984012729684,6.663405712503169,0,HKD,Camera Gear,10
17470,32,16353.0,7.308745068556449,0,USD,Film,10
17471,60,320.0,4.856961106722014,0,USD,Travel & Outdoors,10
17472,43,820.0,5.4984343616633335,0,USD,Wellness,10
17473,30,3625.716562993723,6.439170325079778,0,AUD,Tabletop Games,10
17474,60,168.59552435081358,4.398394920234948,0,CAD,Web Series & TV Shows,10
17475,60,15552.0,7.281031514452164,0,USD,Comics,10
17476,45,9381.0,6.997270956699892,0,USD,Music,10
17477,30,11665.0,7.120672691513205,0,USD,Writing & Publishing,10
17478,31,3210.0,6.365290663343681,0,USD,Comics,10
17479,35,1227.0,5.762035209991025,0,USD,Wellness,10
17480,60,2925.0,6.308512283999719,0,USD,Human Rights,10
17481,60,460.0,5.108758255769085,0,USD,Food & Beverages,10
17482,1,391.0,4.9966905006342515,0,USD,Comics,10
17483,60,2464.0,6.202921650715461,1,USD,Comics,10
17484,60,243.9065894484875,4.664853627399163,0,EUR,Video Games,10
17485,1,102455.51540865698,8.264873441693839,1,EUR,Audio,10
17486,30,266.3594654165529,4.727507284277603,0,GBP,Productivity,10
17487,60,286.33642532279435,4.778708840618997,0,GBP,Culture,10
17488,1,6999.033043416222,6.828767371258199,0,HKD,Tabletop Games,10
17489,60,2868.0,6.296452827944153,0,USD,Comics,10
17490,1,10826.0,7.078588245243626,0,USD,Comics,10
17491,60,10045.0,7.036177863753967,0,USD,Photography,10
17492,60,895.0,5.556233270910849,0,USD,Art,10
17493,35,24996.4548460836,7.539512559288207,0,EUR,Environment,10
17494,34,2116.2259527345127,6.108312227679646,0,GBP,Film,10
17495,1,60540.527456343625,8.001674474592184,1,HKD,Travel & Outdoors,10
17496,34,578.0,5.26434047621457,0,USD,Education,10
17497,44,151.0,4.317684371567989,0,USD,Wellness,10
17498,35,111806.0,8.307747673830239,1,USD,Transportation,10
17499,45,779.0,5.464414889717908,0,USD,Comics,10
17500,60,453.0,5.098231922593246,0,USD,Food & Beverages,10
17501,1,88262.0,8.191135817282401,1,USD,Home,10
17502,33,7308.0,6.853808516604594,0,USD,Music,10
17503,32,64196.0,8.031427096840979,1,USD,Phones & Accessories,10
17504,41,284074.034158267,8.751447067943953,1,EUR,Transportation,10
17505,60,743.1429085121827,5.433066885719439,0,GBP,Music,10
17506,60,5752.03265567046,6.714181473833614,0,GBP,Travel & Outdoors,10
17507,60,51546.30244210682,7.919502397701675,1,HKD,Travel & Outdoors,10
17508,60,220.0,4.591026865670989,0,USD,Video Games,10
17509,60,1348.0,5.822615732814526,0,USD,Health & Fitness,10
17510,1,8009.0,6.906686412560386,0,USD,Travel & Outdoors,10
17511,32,1594.0,5.929723980856838,0,USD,Fashion & Wearables,10
17512,50,19236.0,7.397762316164661,0,USD,Film,10
17513,60,4604.531098381109,6.582558367774571,0,CAD,Human Rights,10
17514,1,1104454.4550540934,9.353762579416358,1,CHF,Home,10
17515,1,1104724.0226676413,9.353866377088728,1,CHF,Home,10
17516,30,3722.373529196327,6.455058808327155,0,GBP,Camera Gear,10
17517,30,1185.2996211036605,5.739675178075888,0,GBP,Travel & Outdoors,10
17518,1,1447951.0,9.467987700019881,1,USD,Phones & Accessories,10
17519,60,3440.0,6.407339654863406,0,USD,Music,10
17520,14,1429.0,5.860027109815843,1,USD,Human Rights,10
17521,60,408058.0,8.917042995992652,1,USD,Productivity,10
17522,30,4051.0,6.505976816765992,0,USD,Film,10
17523,30,1290.0,5.79433050632144,0,USD,Music,10
17524,60,8233.832680079639,6.922610696589234,0,EUR,Fashion & Wearables,10
17525,27,3811.7494909158977,6.469365511084101,0,EUR,Music,10
17526,53,20355.00938291863,7.428553281588599,0,HKD,Productivity,10
17527,60,1522203.6927804395,9.48887513759074,1,HKD,Health & Fitness,10
17528,60,600.0,5.289585373611114,0,USD,"Podcasts, Blogs & Vlogs",10
17529,10,350.0,4.919660272351857,0,USD,Human Rights,10
17530,60,4510.0,6.5701958858064495,0,USD,Food & Beverages,10
17531,33,16453.0,7.312103401401679,0,USD,Film,10
17532,31,199.0,4.518778879192484,0,USD,Comics,10
17533,60,1400.0,5.846897662470895,0,USD,Music,10
17534,36,14013.0,7.223256319626806,0,USD,Comics,10
17535,38,4228.375750718405,6.5316678649486715,0,CAD,Culture,11
17536,30,5088.004900820774,6.641842396618375,0,EUR,Wellness,11
17537,60,4850.90500689178,6.613553194448186,0,EUR,Environment,11
17538,60,199.76959906241467,4.52156683373918,0,GBP,Productivity,11
17539,20,2235.0,6.142369135330332,0,USD,Writing & Publishing,11
17540,38,8307.0,6.9276935746634205,0,USD,Music,11
17541,1,7331.0,6.855627474485553,1,USD,Tabletop Games,11
17542,30,420.0,5.046164983709317,0,USD,Phones & Accessories,11
17543,60,933.0,5.583585495375703,0,USD,Home,11
17544,45,7185.0,6.843976751397615,0,USD,Photography,11
17545,60,521.8466564944384,5.194977229180393,0,EUR,Transportation,11
17546,1,105570.24232052366,8.279601007050742,1,GBP,Audio,11
17547,1,12962.383384496548,7.179803906835128,0,GBP,Home,11
17548,1,16460.0,7.312337672783418,1,USD,Tabletop Games,11
17549,35,30487.0,7.645453670583888,0,USD,Film,11
17550,60,900.0,5.559901949381823,0,USD,Food & Beverages,11
17551,20,2674.7903140254884,6.253596780229128,0,AUD,Photography,11
17552,60,157.35582272742602,4.347938890699764,0,CAD,Music,11
17553,45,11331.86717669935,7.104359595339522,0,CAD,Music,11
17554,1,108153.8540077256,8.291471491113368,1,EUR,Fashion & Wearables,11
17555,1,15934.955018545275,7.294465691088149,1,GBP,Tabletop Games,11
17556,60,190.0,4.485299133616987,0,USD,Tabletop Games,11
17557,30,439.0,5.076651317280919,0,USD,Wellness,11
17558,30,1372.0,5.833944112406829,0,USD,Home,11
17559,60,307.0,4.827826359729551,0,USD,Health & Fitness,11
17560,30,25932.0,7.5592140115922435,0,USD,Music,11
17561,1,6951.0,6.824769223505572,0,USD,Comics,11
17562,25,1725.0,5.979809653501999,0,USD,Film,11
17563,1,41012.50599204087,7.801298888052259,0,AUD,Fashion & Wearables,11
17564,60,359.5852783123464,4.938496542192255,0,GBP,Culture,11
17565,28,5035.0,6.635641433332951,0,USD,Film,11
17566,21,5072.0,6.63997726125919,0,USD,Film,11
17567,30,2087.0,6.099620738768658,0,USD,Web Series & TV Shows,11
17568,60,1165.0,5.728486273092177,0,USD,Food & Beverages,11
17569,60,800.0,5.482070756185813,0,USD,Web Series & TV Shows,11
17570,33,239.7235188748976,4.652505861357829,0,GBP,Web Series & TV Shows,11
17571,1,672233.312991998,9.1393328386654,1,HKD,Phones & Accessories,11
17572,60,2170.0,6.123976182726187,0,USD,Audio,11
17573,60,125.0,4.178035836492048,0,USD,Wellness,11
17574,60,1444.0,5.8667076703893875,0,USD,Home,11
17575,30,42558.0,7.820538408849569,0,USD,Tabletop Games,11
17576,30,6424.0,6.778872874737375,0,USD,"Podcasts, Blogs & Vlogs",11
17577,60,1098477.0,9.351454010944089,1,USD,Home,11
17578,60,1770.0,5.996088195496527,0,USD,Food & Beverages,11
17579,30,2672.0,6.252954033768412,0,USD,Dance & Theater,11
17580,1,1812128.0,9.561192782796848,1,USD,Health & Fitness,11
17581,1,1811920.0,9.561145422622397,1,USD,Health & Fitness,11
17582,30,224.79403246775144,4.606493243769116,0,CAD,Energy & Green Tech,11
17583,1,270737.4487370744,8.72918275951072,1,EUR,Fashion & Wearables,11
17584,30,6754.876042963781,6.808134349980018,0,GBP,Energy & Green Tech,11
17585,1,46234.02897302586,7.863470822012897,1,HKD,Camera Gear,11
17586,1,329850.0,8.82020497836718,1,USD,Productivity,11
17587,1,956765.0,9.292437152803645,1,USD,Travel & Outdoors,11
17588,60,12400.0,7.154980447236755,0,USD,Web Series & TV Shows,11
17589,1,229257.0,8.651671308431387,1,USD,Phones & Accessories,11
17590,60,230.0,4.622896966775418,0,USD,Web Series & TV Shows,11
17591,60,5775.0,6.716522339828349,1,USD,Energy & Green Tech,11
17592,40,216.0,4.577845881086298,0,USD,Health & Fitness,11
17593,60,823.0,5.500852315154813,0,USD,Comics,11
17594,42,1238.818584547667,5.768225896671422,0,EUR,Food & Beverages,11
17595,43,10009.245761413978,7.034153309900594,1,EUR,Film,11
17596,60,404.8663874331604,5.020815946480542,0,GBP,Music,11
17597,60,1890.0,6.037437058738996,0,USD,Human Rights,11
17598,54,1413876.0,9.458018523303215,1,USD,Health & Fitness,11
17599,60,1142.0,5.715556133883996,0,USD,Wellness,11
17600,30,15818.0,7.290399545495288,0,USD,Fashion & Wearables,11
17601,59,589215.0,9.081297309980283,1,USD,Home,11
17602,70,8863.0,6.964831820027937,0,USD,Travel & Outdoors,11
17603,60,20509.458208916083,7.4326615223932855,0,CAD,Local Businesses,11
17604,60,13985.0,7.222143729396282,0,USD,Human Rights,11
17605,14,4348.0,6.548356404318698,1,USD,Tabletop Games,11
17606,1,257643.0,8.706159933409008,0,USD,Productivity,11
17607,38,5664.0,6.705116243039626,0,USD,Wellness,11
17608,60,250.0,4.682443933343884,0,USD,Health & Fitness,11
17609,60,1905.0,6.042408800667367,0,USD,Web Series & TV Shows,11
17610,7,17130.0,7.334284574597141,1,USD,Photography,11
17611,60,1547.0,5.910680833628333,0,USD,Tabletop Games,11
17612,40,263.7916216377205,4.720631585807964,0,AUD,Health & Fitness,11
17613,60,2098.731118510241,6.103124876842311,0,EUR,Local Businesses,11
17614,1,31975.586652070087,7.670696477553362,1,EUR,Video Games,11
17615,57,4012.7053465003696,6.500273548713277,0,GBP,Film,11
17616,60,8217.189508100657,6.9214478151010885,0,GBP,Video Games,11
17617,30,2290.691402582355,6.157681966917024,0,GBP,Camera Gear,11
17618,1,454174.0,8.965297249871082,1,USD,Audio,11
17619,1,15951.0,7.295021050794159,1,USD,Music,11
17620,30,1250.0,5.774025387386205,0,USD,Video Games,11
17621,60,127.0,4.189828933240147,0,USD,Writing & Publishing,11
17622,60,237.0,4.644342905517171,0,USD,Health & Fitness,11
17623,41,28295.0,7.605795695806402,0,USD,Art,11
17624,1,43070.33558107211,7.826753098039737,1,HKD,Phones & Accessories,11
17625,1,34820.0,7.715636816933864,1,USD,Travel & Outdoors,11
17626,60,226410.0,8.645815089418893,1,USD,Health & Fitness,11
17627,60,33571.0,7.696401892471743,0,USD,Film,11
17628,56,1090.0,5.685274159213976,0,USD,Writing & Publishing,11
17629,14,52375.0,7.92768727504099,0,USD,Film,11
17630,60,736.2575653584577,5.4268638314460595,0,EUR,Environment,11
17631,60,2535.494081011021,6.22060840310782,0,EUR,Environment,11
17632,60,5482.79324095135,6.685976153324942,0,EUR,Music,11
17633,45,6812.143328028341,6.813044105792845,0,GBP,Film,11
17634,1,7416.779314523916,6.8623583195053675,1,GBP,Tabletop Games,11
17635,30,10373.0,7.0544012682362265,0,USD,Environment,11
17636,1,3486.0,6.415390790251357,1,USD,Home,11
17637,21,2097.0,6.102609093419098,0,USD,Music,11
17638,52,5036.0,6.6357590619715925,0,USD,Education,11
17639,19,150.0,4.31280141571784,0,USD,Photography,11
17640,17,400195.0,8.908239900885832,1,USD,Audio,11
17641,45,2404.0,6.187652756462317,0,USD,Food & Beverages,11
17642,30,1721.0,5.978340911301307,0,USD,Film,11
17643,31,205.0,4.5402176429068115,0,USD,Comics,11
17644,60,3096.0,6.3432472059942775,0,USD,Dance & Theater,11
17645,60,3280.0,6.378418145233564,0,USD,Home,11
17646,30,8133.797408124806,6.9155831950066045,0,CAD,Film,11
17647,30,466.2586430852482,5.118026788577355,0,EUR,Audio,11
17648,60,863.0046679496314,5.5322296033216825,0,GBP,Culture,11
17649,30,1053.451685722467,5.663058006035224,0,GBP,Travel & Outdoors,11
17650,60,20469.66826637042,7.431606283311382,0,HKD,Travel & Outdoors,11
17651,30,30640.0,7.6481078456517935,0,USD,Transportation,11
17652,30,8386.0,6.933128564307553,0,USD,Film,11
17653,1,26828.0,7.577387852694334,1,USD,Fashion & Wearables,11
17654,60,35303.0,7.722879525680484,0,USD,Health & Fitness,11
17655,1,57861.0,7.978627598749238,0,USD,Productivity,11
17656,27,8183.0,6.9190510838988155,0,USD,Phones & Accessories,11
17657,1,498201.0,9.006740257913524,1,USD,Productivity,11
17658,30,166993.0,8.50176479860217,1,USD,Energy & Green Tech,11
17659,45,455298.0,8.966407468452639,1,USD,Phones & Accessories,11
17660,30,293.0,4.7949484019013875,0,USD,Audio,11
17661,1,980985.0,9.303156039147881,1,USD,Travel & Outdoors,11
17662,18,11363.338341244837,7.105922331729373,0,CAD,Wellness,11
17663,30,1907.0027087680912,6.043069451505765,0,CAD,Human Rights,11
17664,60,6931.898647863895,6.8231711193980695,0,CAD,Film,11
17665,1,34470.24055996415,7.710325196426618,1,EUR,Wellness,11
17666,60,7401.146928195035,6.861137870302407,0,EUR,Fashion & Wearables,11
17667,60,13202.106903371445,7.190039732746282,0,GBP,Fashion & Wearables,11
17668,45,356.9216836581809,4.933316220024085,0,GBP,Transportation,11
17669,1,85720.00045863554,8.17660580823548,1,HKD,Travel & Outdoors,11
17670,31,354691.77781146765,8.85339468548936,1,HKD,Productivity,11
17671,1,80942.0,8.148013603906676,0,USD,Writing & Publishing,11
17672,25,641.0,5.334113650002398,0,USD,Transportation,11
17673,1,47440.0,7.876769990451878,1,USD,Travel & Outdoors,11
17674,60,51150.0,7.915538692786391,1,USD,Audio,11
17675,60,7327.0,6.8553115694823,0,USD,Wellness,11
17676,1,2678710.0,9.720523852194479,1,USD,Photography,11
17677,40,3150.0,6.3537943715854635,0,USD,Comics,11
17678,35,36418.0,7.739205250029043,1,USD,Productivity,11
17679,60,4325.786498121097,6.545294581323864,0,CAD,Wellness,11
17680,33,72364.24896623312,8.091876932308582,0,EUR,Transportation,11
17681,60,72465.94312664583,8.092583072799856,1,HKD,Camera Gear,11
17682,47,313781.0,8.797290661966306,1,USD,Fashion & Wearables,11
17683,21,1337.0,5.817351807242378,0,USD,Writing & Publishing,11
17684,60,9425.0,6.999938303322194,0,USD,Transportation,11
17685,35,2114.0,6.107654748276672,0,USD,Music,11
17686,22,113364.0,8.314520096398402,1,USD,Comics,11
17687,16,135.0,4.235106857674596,0,USD,Photography,11
17688,30,1410.0,5.851457404180534,0,USD,Local Businesses,11
17689,60,453.77970129951166,5.09941292159902,0,EUR,Home,11
17690,1,18104.675632597267,7.364636133565805,0,EUR,Audio,11
17691,30,412.9395281825556,5.0344613450474505,0,EUR,Music,11
17692,45,26798.96603166878,7.576809109154304,1,HKD,Audio,11
17693,50,2390.0,6.184031803218264,0,USD,Culture,11
17694,60,1005.0,5.632310862088154,0,USD,Film,11
17695,60,3315.0,6.384870810523812,0,USD,Writing & Publishing,11
17696,60,4720.0,6.5972985482609445,0,USD,Music,11
17697,23,1330.0,5.813978046519255,0,USD,Writing & Publishing,11
17698,60,1237.0,5.7672773960585015,0,USD,Film,11
17699,60,2000.0,6.072962271789921,0,USD,Music,11
17700,56,3587.0,6.43267957352477,0,USD,Wellness,11
17701,60,2370.0,6.178819768410481,0,USD,Music,11
17702,1,24399.73453887474,7.526533114506213,0,EUR,Tabletop Games,11
17703,50,3256.24446471736,6.373996755113275,0,GBP,Film,11
17704,60,316.967763845698,4.850279273101821,0,GBP,Music,11
17705,60,530.0,5.205527317229981,0,USD,Music,11
17706,30,819.0,5.497626290018773,0,USD,Music,11
17707,60,3793.0,6.466393942098244,0,USD,Culture,11
17708,1,54675.0,7.949703024383524,1,USD,Health & Fitness,11
17709,60,5480.0,6.685675885385107,0,USD,Music,11
17710,40,1435.962456495656,5.863137194402759,0,AUD,Travel & Outdoors,11
17711,1,50075.3563661797,7.904624164798437,1,HKD,Health & Fitness,11
17712,60,5760.0,6.714994639548432,0,USD,Education,11
17713,1,72727.0,8.094390985762146,1,USD,Travel & Outdoors,11
17714,1,13805.0,7.214934420605588,0,USD,Fashion & Wearables,11
17715,60,4945.0,6.624952048709339,0,USD,Music,11
17716,45,580.0,5.266677266692509,0,USD,Transportation,11
17717,60,405.0,5.021044123947374,0,USD,Audio,11
17718,20,108578.13802844063,8.293392073295177,1,EUR,Health & Fitness,11
17719,30,3266.079400103235,6.375831377162094,0,EUR,Environment,11
17720,46,43157.0,7.827796584337898,1,USD,Fashion & Wearables,11
17721,1,926834.0,9.27878574149212,1,USD,Home,11
17722,20,6160.0,6.75435421312144,0,USD,Music,11
